"sampledate","depth","wtemp","flag_wtemp"
2012-08-01,2,12.928,""
2012-08-01,2.5,9.32,""
2012-08-01,3,6.756,""
2012-08-01,4,4.55,""
2012-08-01,5,4.209,""
2012-08-01,7,4.231,""
2012-08-02,0,26.256,""
2012-08-02,0.5,24.189,""
2012-08-02,1,22.297,""
2012-08-02,1.5,17.838,""
2012-08-02,2,13.06,""
2012-08-02,2.5,9.406,""
2012-08-02,3,6.822,""
2012-08-02,4,4.578,""
2012-08-02,5,4.206,""
2012-08-02,7,4.25,""
2012-08-03,0,26.416,""
2012-08-03,0.5,24.684,""
2012-08-03,1,22.304,""
2012-08-03,1.5,17.841,""
2012-08-03,2,13.091,""
2012-08-03,2.5,9.443,""
2012-08-03,3,6.845,""
2012-08-03,4,4.595,""
2012-08-03,5,4.212,""
2012-08-03,7,4.234,""
2012-08-04,0,24.458,""
2012-08-04,0.5,24.453,""
2012-08-04,1,22.387,""
2012-08-04,1.5,17.947,""
2012-08-04,2,13.221,""
2012-08-04,2.5,9.56,""
2012-08-04,3,6.926,""
2012-08-04,4,4.636,""
2012-08-04,5,4.209,""
2012-08-04,7,4.237,""
2012-08-05,0,23.568,""
2012-08-05,0.5,22.837,""
2012-08-05,1,21.95,""
2012-08-05,1.5,17.964,""
2012-08-05,2,13.271,""
2012-08-05,2.5,9.613,""
2012-08-05,3,6.965,""
2012-08-05,4,4.654,""
2012-08-05,5,4.208,""
2012-08-05,7,4.242,""
2012-08-06,0,24.483,""
2012-08-06,0.5,22.408,""
2012-08-06,1,21.523,""
2012-08-06,1.5,18.004,""
2012-08-06,2,13.295,""
2012-08-06,2.5,9.638,""
2012-08-06,3,6.975,""
2012-08-06,4,4.664,""
2012-08-06,5,4.207,""
2012-08-06,7,4.244,""
2012-08-07,0,25.069,""
2012-08-07,0.5,23.185,""
2012-08-07,1,21.514,""
2012-08-07,1.5,18.022,""
2012-08-07,2,13.34,""
2012-08-07,2.5,9.674,""
2012-08-07,3,7.011,""
2012-08-07,4,4.688,""
2012-08-07,5,4.202,""
2012-08-07,7,4.246,""
2012-08-08,0,21.978,""
2012-08-08,0.5,22.195,""
2012-08-08,1,21.57,""
2012-08-08,1.5,18,""
2012-08-08,2,13.387,""
2012-08-08,2.5,9.722,""
2012-08-08,3,7.044,""
2012-08-08,4,4.708,""
2012-08-08,5,4.227,""
2012-08-08,7,4.254,""
2012-08-09,0,20.641,""
2012-08-09,0.5,20.769,""
2012-08-09,1,20.565,""
2012-08-09,1.5,18.07,""
2012-08-09,2,13.527,""
2012-08-09,2.5,9.846,""
2012-08-09,3,7.132,""
2012-08-09,4,4.743,""
2012-08-09,5,4.236,""
2012-08-09,7,4.277,""
2012-08-10,0,21.835,""
2012-08-10,0.5,20.183,""
2012-08-10,1,19.468,""
2012-08-10,1.5,18.254,""
2012-08-10,2,13.632,""
2012-08-10,2.5,9.942,""
2012-08-10,3,7.188,""
2012-08-10,4,4.777,""
2012-08-10,5,4.23,""
2012-08-10,7,4.287,""
2012-08-11,0,22.353,""
2012-08-11,0.5,19.998,""
2012-08-11,1,19.249,""
2012-08-11,1.5,18.076,""
2012-08-11,2,13.654,""
2012-08-11,2.5,9.956,""
2012-08-11,3,7.215,""
2012-08-11,4,4.778,""
2012-08-11,5,4.22,""
2012-08-11,7,4.278,""
2012-08-12,0,21.669,""
2012-08-12,0.5,19.989,""
2012-08-12,1,19.348,""
2012-08-12,1.5,17.882,""
2012-08-12,2,13.676,""
2012-08-12,2.5,9.992,""
2012-08-12,3,7.243,""
2012-08-12,4,4.777,""
2012-08-12,5,4.215,""
2012-08-12,7,4.279,""
2012-08-13,0,22.451,""
2012-08-13,0.5,20.565,""
2012-08-13,1,19.481,""
2012-08-13,1.5,17.752,""
2012-08-13,2,13.715,""
2012-08-13,2.5,10.026,""
2012-08-13,3,7.255,""
2012-08-13,4,4.818,""
2012-08-13,5,4.238,""
2012-08-13,7,4.28,""
2012-08-14,0,22.226,""
2012-08-14,0.5,20.606,""
2012-08-14,1,19.647,""
2012-08-14,1.5,17.649,""
2012-08-14,2,13.725,""
2012-08-14,2.5,10.078,""
2012-08-14,3,7.267,""
2012-08-14,4,4.835,""
2012-08-14,5,4.24,""
2012-08-14,7,4.281,""
2012-08-15,0,23.131,""
2012-08-15,0.5,20.494,""
2012-08-15,1,19.707,""
2012-08-15,1.5,17.557,""
2012-08-15,2,13.739,""
2012-08-15,2.5,10.11,""
2012-08-15,3,7.313,""
2012-08-15,4,4.85,""
2012-08-15,5,4.239,""
2012-08-15,7,4.285,""
2012-08-16,0,21.395,""
2012-08-16,0.5,21.016,""
2012-08-16,1,19.721,""
2012-08-16,1.5,17.501,""
2012-08-16,2,13.766,""
2012-08-16,2.5,10.198,""
2012-08-16,3,7.392,""
2012-08-16,4,4.88,""
2012-08-16,5,4.236,""
2012-08-16,7,4.287,""
2012-08-17,0,21.214,""
2012-08-17,0.5,19.91,""
2012-08-17,1,19.204,""
2012-08-17,1.5,17.499,""
2012-08-17,2,13.797,""
2012-08-17,2.5,10.243,""
2012-08-17,3,7.426,""
2012-08-17,4,4.894,""
2012-08-17,5,4.237,""
2012-08-17,7,4.298,""
2012-08-18,0,20.289,""
2012-08-18,0.5,19.486,""
2012-08-18,1,18.887,""
2012-08-18,1.5,17.511,""
2012-08-18,2,13.833,""
2012-08-18,2.5,10.3,""
2012-08-18,3,7.48,""
2012-08-18,4,4.925,""
2012-08-18,5,4.245,""
2012-08-18,7,4.31,""
2012-08-19,0,20.721,""
2012-08-19,0.5,19.178,""
2012-08-19,1,18.611,""
2012-08-19,1.5,17.534,""
2012-08-19,2,13.919,""
2012-08-19,2.5,10.399,""
2012-08-19,3,7.564,""
2012-08-19,4,4.955,""
2012-08-19,5,4.247,""
2012-08-19,7,4.289,""
2012-08-20,0,20.529,""
2012-08-20,0.5,18.88,""
2012-08-20,1,18.279,""
2012-08-20,1.5,17.515,""
2012-08-20,2,13.915,""
2012-08-20,2.5,10.421,""
2012-08-20,3,7.602,""
2012-08-20,4,4.973,""
2012-08-20,5,4.26,""
2012-08-20,7,4.302,""
2012-08-21,0,21.232,""
2012-08-21,0.5,19.1,""
2012-08-21,1,18.326,""
2012-08-21,1.5,17.338,""
2012-08-21,2,13.909,""
2012-08-21,2.5,10.442,""
2012-08-21,3,7.634,""
2012-08-21,4,4.997,""
2012-08-21,5,4.27,""
2012-08-21,7,4.29,""
2012-08-22,0,22.19,""
2012-08-22,0.5,19.601,""
2012-08-22,1,18.522,""
2012-08-22,1.5,17.226,""
2012-08-22,2,13.909,""
2012-08-22,2.5,10.469,""
2012-08-22,3,7.664,""
2012-08-22,4,5.02,""
2012-08-22,5,4.279,""
2012-08-22,7,4.29,""
2012-08-23,0,21.072,""
2012-08-23,0.5,20.252,""
2012-08-23,1,18.658,""
2012-08-23,1.5,17.139,""
2012-08-23,2,13.909,""
2012-08-23,2.5,10.502,""
2012-08-23,3,7.692,""
2012-08-23,4,5.037,""
2012-08-23,5,4.283,""
2012-08-23,7,4.29,""
2012-08-24,0,23.185,""
2012-08-24,0.5,20.523,""
2012-08-24,1,18.779,""
2012-08-24,1.5,17.07,""
2012-08-24,2,13.918,""
2012-08-24,2.5,10.546,""
2012-08-24,3,7.739,""
2012-08-24,4,5.069,""
2012-08-24,5,4.283,""
2012-08-24,7,4.291,""
2012-08-25,0,24.17,""
2012-08-25,0.5,21.333,""
2012-08-25,1,18.961,""
2012-08-25,1.5,17.015,""
2012-08-25,2,13.902,""
2012-08-25,2.5,10.564,""
2012-08-25,3,7.766,""
2012-08-25,4,5.081,""
2012-08-25,5,4.292,""
2012-08-25,7,4.291,""
2012-08-26,0,23.75,""
2012-08-26,0.5,22.019,""
2012-08-26,1,19.114,""
2012-08-26,1.5,16.971,""
2012-08-26,2,13.877,""
2012-08-26,2.5,10.586,""
2012-08-26,3,7.799,""
2012-08-26,4,5.097,""
2012-08-26,5,4.292,""
2012-08-26,7,4.292,""
2012-08-27,0,23.271,""
2012-08-27,0.5,21.81,""
2012-08-27,1,19.305,""
2012-08-27,1.5,16.941,""
2012-08-27,2,13.856,""
2012-08-27,2.5,10.602,""
2012-08-27,3,7.824,""
2012-08-27,4,5.112,""
2012-08-27,5,4.283,""
2012-08-27,7,4.293,""
2012-08-28,0,23.333,""
2012-08-28,0.5,21.33,""
2012-08-28,1,19.551,""
2012-08-28,1.5,16.929,""
2012-08-28,2,13.839,""
2012-08-28,2.5,10.605,""
2012-08-28,3,7.839,""
2012-08-28,4,5.127,""
2012-08-28,5,4.286,""
2012-08-28,7,4.307,""
2012-08-29,0,24.486,""
2012-08-29,0.5,21.392,""
2012-08-29,1,19.708,""
2012-08-29,1.5,16.931,""
2012-08-29,2,13.826,""
2012-08-29,2.5,10.622,""
2012-08-29,3,7.868,""
2012-08-29,4,5.144,""
2012-08-29,5,4.3,""
2012-08-29,7,4.297,""
2012-08-30,0,23.637,""
2012-08-30,0.5,22.019,""
2012-08-30,1,19.782,""
2012-08-30,1.5,16.937,""
2012-08-30,2,13.818,""
2012-08-30,2.5,10.645,""
2012-08-30,3,7.902,""
2012-08-30,4,5.167,""
2012-08-30,5,4.309,""
2012-08-30,7,4.3,""
2012-08-31,0,23.782,""
2012-08-31,0.5,22.096,""
2012-08-31,1,19.874,""
2012-08-31,1.5,16.942,""
2012-08-31,2,13.801,""
2012-08-31,2.5,10.647,""
2012-08-31,3,7.917,""
2012-08-31,4,5.179,""
2012-08-31,5,4.313,""
2012-08-31,7,4.308,""
2012-09-01,0,23.443,""
2012-09-01,0.5,21.49,""
2012-09-01,1,20.081,""
2012-09-01,1.5,16.966,""
2012-09-01,2,13.782,""
2012-09-01,2.5,10.653,""
2012-09-01,3,7.93,""
2012-09-01,4,5.191,""
2012-09-01,5,4.294,""
2012-09-01,7,4.311,""
2012-09-02,0,23.749,""
2012-09-02,0.5,21.326,""
2012-09-02,1,20.121,""
2012-09-02,1.5,16.995,""
2012-09-02,2,13.766,""
2012-09-02,2.5,10.658,""
2012-09-02,3,7.959,""
2012-09-02,4,5.21,""
2012-09-02,5,4.275,""
2012-09-02,7,4.315,""
2012-09-03,0,24.104,""
2012-09-03,0.5,22.002,""
2012-09-03,1,20.098,""
2012-09-03,1.5,17.035,""
2012-09-03,2,13.771,""
2012-09-03,2.5,10.677,""
2012-09-03,3,8.001,""
2012-09-03,4,5.235,""
2012-09-03,5,4.325,""
2012-09-03,7,4.337,""
2012-09-04,0,24.733,""
2012-09-04,0.5,21.973,""
2012-09-04,1,20.167,""
2012-09-04,1.5,17.062,""
2012-09-04,2,13.766,""
2012-09-04,2.5,10.686,""
2012-09-04,3,8.017,""
2012-09-04,4,5.248,""
2012-09-04,5,4.351,""
2012-09-04,7,4.327,""
2012-09-05,0,22.749,""
2012-09-05,0.5,22.028,""
2012-09-05,1,20.241,""
2012-09-05,1.5,17.095,""
2012-09-05,2,13.769,""
2012-09-05,2.5,10.705,""
2012-09-05,3,8.042,""
2012-09-05,4,5.277,""
2012-09-05,5,4.35,""
2012-09-05,7,4.329,""
2012-09-06,0,21.756,""
2012-09-06,0.5,20.809,""
2012-09-06,1,20.092,""
2012-09-06,1.5,17.108,""
2012-09-06,2,13.785,""
2012-09-06,2.5,10.724,""
2012-09-06,3,8.063,""
2012-09-06,4,5.297,""
2012-09-06,5,4.358,""
2012-09-06,7,4.358,""
2012-09-07,0,20.659,""
2012-09-07,0.5,20.34,""
2012-09-07,1,19.848,""
2012-09-07,1.5,17.203,""
2012-09-07,2,13.839,""
2012-09-07,2.5,10.785,""
2012-09-07,3,8.117,""
2012-09-07,4,5.329,""
2012-09-07,5,4.361,""
2012-09-07,7,4.337,""
2012-09-08,0,19.191,""
2012-09-08,0.5,19.127,""
2012-09-08,1,18.822,""
2012-09-08,1.5,17.314,""
2012-09-08,2,13.846,""
2012-09-08,2.5,10.81,""
2012-09-08,3,8.16,""
2012-09-08,4,5.343,""
2012-09-08,5,4.355,""
2012-09-08,7,4.35,""
2012-09-09,0,19.443,""
2012-09-09,0.5,18.395,""
2012-09-09,1,17.842,""
2012-09-09,1.5,17.367,""
2012-09-09,2,13.881,""
2012-09-09,2.5,10.821,""
2012-09-09,3,8.189,""
2012-09-09,4,5.371,""
2012-09-09,5,4.365,""
2012-09-09,7,4.342,""
2012-09-10,0,19.708,""
2012-09-10,0.5,17.998,""
2012-09-10,1,17.431,""
2012-09-10,1.5,17.089,""
2012-09-10,2,13.897,""
2012-09-10,2.5,10.82,""
2012-09-10,3,8.218,""
2012-09-10,4,5.392,""
2012-09-10,5,4.373,""
2012-09-10,7,4.345,""
2012-09-11,0,19.856,""
2012-09-11,0.5,18.138,""
2012-09-11,1,17.489,""
2012-09-11,1.5,16.851,""
2012-09-11,2,13.912,""
2012-09-11,2.5,10.824,""
2012-09-11,3,8.228,""
2012-09-11,4,5.42,""
2012-09-11,5,4.392,""
2012-09-11,7,4.357,""
2012-09-12,0,18.04,""
2012-09-12,0.5,17.952,""
2012-09-12,1,17.452,""
2012-09-12,1.5,16.722,""
2012-09-12,2,13.9,""
2012-09-12,2.5,10.835,""
2012-09-12,3,8.264,""
2012-09-12,4,5.422,""
2012-09-12,5,4.411,""
2012-09-12,7,4.348,""
2012-09-13,0,17.289,""
2012-09-13,0.5,16.93,""
2012-09-13,1,16.499,""
2012-09-13,1.5,16.375,""
2012-09-13,2,13.905,""
2012-09-13,2.5,10.86,""
2012-09-13,3,8.29,""
2012-09-13,4,5.454,""
2012-09-13,5,4.43,""
2012-09-13,7,4.348,""
2012-09-14,0,17.669,""
2012-09-14,0.5,16.472,""
2012-09-14,1,15.974,""
2012-09-14,1.5,15.849,""
2012-09-14,2,13.927,""
2012-09-14,2.5,10.876,""
2012-09-14,3,8.312,""
2012-09-14,4,5.466,""
2012-09-14,5,4.439,""
2012-09-14,7,4.349,""
2012-09-15,0,18.498,""
2012-09-15,0.5,16.111,""
2012-09-15,1,15.595,""
2012-09-15,1.5,15.477,""
2012-09-15,2,13.931,""
2012-09-15,2.5,10.897,""
2012-09-15,3,8.334,""
2012-09-15,4,5.478,""
2012-09-15,5,4.444,""
2012-09-15,7,4.35,""
2012-09-16,0,18.364,""
2012-09-16,0.5,16.547,""
2012-09-16,1,15.683,""
2012-09-16,1.5,15.397,""
2012-09-16,2,13.886,""
2012-09-16,2.5,10.925,""
2012-09-16,3,8.354,""
2012-09-16,4,5.501,""
2012-09-16,5,4.451,""
2012-09-16,7,4.35,""
2012-09-17,0,16.617,""
2012-09-17,0.5,16.487,""
2012-09-17,1,15.76,""
2012-09-17,1.5,15.37,""
2012-09-17,2,13.814,""
2012-09-17,2.5,10.948,""
2012-09-17,3,8.392,""
2012-09-17,4,5.52,""
2012-09-17,5,4.464,""
2012-09-17,7,4.35,""
2012-09-18,0,14.96,""
2012-09-18,0.5,14.903,""
2012-09-18,1,14.636,""
2012-09-18,1.5,14.587,""
2012-09-18,2,13.872,""
2012-09-18,2.5,11,""
2012-09-18,3,8.434,""
2012-09-18,4,5.537,""
2012-09-18,5,4.474,""
2012-09-18,7,4.35,""
2012-09-19,0,13.69,""
2012-09-19,0.5,13.701,""
2012-09-19,1,13.511,""
2012-09-19,1.5,13.531,""
2012-09-19,2,13.42,""
2012-09-19,2.5,11.086,""
2012-09-19,3,8.486,""
2012-09-19,4,5.576,""
2012-09-19,5,4.484,""
2012-09-19,7,4.35,""
2012-09-20,0,13.263,""
2012-09-20,0.5,13.228,""
2012-09-20,1,12.947,""
2012-09-20,1.5,12.963,""
2012-09-20,2,12.866,""
2012-09-20,2.5,11.251,""
2012-09-20,3,8.544,""
2012-09-20,4,5.605,""
2012-09-20,5,4.502,""
2012-09-20,7,4.351,""
2012-09-21,0,13.42,""
2012-09-21,0.5,12.929,""
2012-09-21,1,12.52,""
2012-09-21,1.5,12.515,""
2012-09-21,2,12.395,""
2012-09-21,2.5,11.402,""
2012-09-21,3,8.614,""
2012-09-21,4,5.629,""
2012-09-21,5,4.516,""
2012-09-21,7,4.358,""
2012-09-22,0,12.757,""
2012-09-22,0.5,12.591,""
2012-09-22,1,12.182,""
2012-09-22,1.5,12.155,""
2012-09-22,2,12.064,""
2012-09-22,2.5,11.443,""
2012-09-22,3,8.653,""
2012-09-22,4,5.644,""
2012-09-22,5,4.525,""
2012-09-22,7,4.353,""
2012-09-23,0,12.562,""
2012-09-23,0.5,12.221,""
2012-09-23,1,11.822,""
2012-09-23,1.5,11.818,""
2012-09-23,2,11.737,""
2012-09-23,2.5,11.387,""
2012-09-23,3,8.69,""
2012-09-23,4,5.663,""
2012-09-23,5,4.531,""
2012-09-23,7,4.359,""
2012-09-24,0,12.628,""
2012-09-24,0.5,12.073,""
2012-09-24,1,11.349,""
2012-09-24,1.5,11.353,""
2012-09-24,2,11.27,""
2012-09-24,2.5,11.172,""
2012-09-24,3,8.774,""
2012-09-24,4,5.696,""
2012-09-24,5,4.551,""
2012-09-24,7,4.36,""
2012-09-25,0,13.674,""
2012-09-25,0.5,12.076,""
2012-09-25,1,11.401,""
2012-09-25,1.5,11.305,""
2012-09-25,2,11.179,""
2012-09-25,2.5,10.963,""
2012-09-25,3,8.813,""
2012-09-25,4,5.696,""
2012-09-25,5,4.554,""
2012-09-25,7,4.364,""
2012-09-26,0,12.195,""
2012-09-26,0.5,11.627,""
2012-09-26,1,11.184,""
2012-09-26,1.5,11.2,""
2012-09-26,2,11.106,""
2012-09-26,2.5,10.886,""
2012-09-26,3,8.837,""
2012-09-26,4,5.712,""
2012-09-26,5,4.567,""
2012-09-26,7,4.362,""
2012-09-27,0,13.153,""
2012-09-27,0.5,11.305,""
2012-09-27,1,10.832,""
2012-09-27,1.5,10.85,""
2012-09-27,2,10.784,""
2012-09-27,2.5,10.767,""
2012-09-27,3,8.856,""
2012-09-27,4,5.72,""
2012-09-27,5,4.577,""
2012-09-27,7,4.367,""
2012-09-28,0,13.392,""
2012-09-28,0.5,11.394,""
2012-09-28,1,10.835,""
2012-09-28,1.5,10.825,""
2012-09-28,2,10.736,""
2012-09-28,2.5,10.645,""
2012-09-28,3,8.884,""
2012-09-28,4,5.748,""
2012-09-28,5,4.585,""
2012-09-28,7,4.379,""
2012-09-29,0,13.935,""
2012-09-29,0.5,11.687,""
2012-09-29,1,10.929,""
2012-09-29,1.5,10.856,""
2012-09-29,2,10.736,""
2012-09-29,2.5,10.555,""
2012-09-29,3,8.879,""
2012-09-29,4,5.765,""
2012-09-29,5,4.596,""
2012-09-29,7,4.376,""
2012-09-30,0,14.299,""
2012-09-30,0.5,11.857,""
2012-09-30,1,11.097,""
2012-09-30,1.5,10.895,""
2012-09-30,2,10.737,""
2012-09-30,2.5,10.482,""
2012-09-30,3,8.869,""
2012-09-30,4,5.784,""
2012-09-30,5,4.608,""
2012-09-30,7,4.38,""
2012-10-01,0,13.936,""
2012-10-01,0.5,12.257,""
2012-10-01,1,11.258,""
2012-10-01,1.5,10.937,""
2012-10-01,2,10.731,""
2012-10-01,2.5,10.418,""
2012-10-01,3,8.856,""
2012-10-01,4,5.828,""
2012-10-01,5,4.624,""
2012-10-01,7,4.384,""
2012-10-02,0,14.36,""
2012-10-02,0.5,12.506,""
2012-10-02,1,11.421,""
2012-10-02,1.5,10.979,""
2012-10-02,2,10.724,""
2012-10-02,2.5,10.357,""
2012-10-02,3,8.833,""
2012-10-02,4,5.837,""
2012-10-02,5,4.642,""
2012-10-02,7,4.388,""
2012-10-03,0,14.958,""
2012-10-03,0.5,12.612,""
2012-10-03,1,11.582,""
2012-10-03,1.5,11.022,""
2012-10-03,2,10.715,""
2012-10-03,2.5,10.307,""
2012-10-03,3,8.807,""
2012-10-03,4,5.868,""
2012-10-03,5,4.644,""
2012-10-03,7,4.393,""
2012-10-04,0,13.379,""
2012-10-04,0.5,12.976,""
2012-10-04,1,11.732,""
2012-10-04,1.5,11.084,""
2012-10-04,2,10.704,""
2012-10-04,2.5,10.245,""
2012-10-04,3,8.805,""
2012-10-04,4,5.918,""
2012-10-04,5,4.667,""
2012-10-04,7,4.398,""
2012-10-05,0,10.693,""
2012-10-05,0.5,10.832,""
2012-10-05,1,10.627,""
2012-10-05,1.5,10.627,""
2012-10-05,2,10.455,""
2012-10-05,2.5,10.243,""
2012-10-05,3,8.826,""
2012-10-05,4,5.941,""
2012-10-05,5,4.677,""
2012-10-05,7,4.403,""
2012-10-06,0,9.706,""
2012-10-06,0.5,9.789,""
2012-10-06,1,9.659,""
2012-10-06,1.5,9.57,""
2012-10-06,2,9.488,""
2012-10-06,2.5,9.556,""
2012-10-06,3,9.067,""
2012-10-06,4,5.936,""
2012-10-06,5,4.689,""
2012-10-06,7,4.406,""
2012-10-07,0,9.443,""
2012-10-07,0.5,9.34,""
2012-10-07,1,8.994,""
2012-10-07,1.5,8.878,""
2012-10-07,2,8.855,""
2012-10-07,2.5,8.92,""
2012-10-07,3,8.717,""
2012-10-07,4,5.975,""
2012-10-07,5,4.693,""
2012-10-07,7,4.407,""
2012-10-08,0,8.936,""
2012-10-08,0.5,8.773,""
2012-10-08,1,8.51,""
2012-10-08,1.5,8.531,""
2012-10-08,2,8.382,""
2012-10-08,2.5,8.462,""
2012-10-08,3,8.282,""
2012-10-08,4,5.999,""
2012-10-08,5,4.738,""
2012-10-08,7,4.409,""
2012-10-09,0,8.415,""
2012-10-09,0.5,8.514,""
2012-10-09,1,8.353,""
2012-10-09,1.5,8.389,""
2012-10-09,2,8.265,""
2012-10-09,2.5,8.338,""
2012-10-09,3,8.157,""
2012-10-09,4,6.04,""
2012-10-09,5,4.765,""
2012-10-09,7,4.412,""
2012-10-10,0,7.993,""
2012-10-10,0.5,8.072,""
2012-10-10,1,7.86,""
2012-10-10,1.5,7.835,""
2012-10-10,2,7.725,""
2012-10-10,2.5,7.78,""
2012-10-10,3,7.639,""
2012-10-10,4,6.211,""
2012-10-10,5,4.765,""
2012-10-10,7,4.41,""
2012-10-11,0,7.718,""
2012-10-11,0.5,7.752,""
2012-10-11,1,7.573,""
2012-10-11,1.5,7.576,""
2012-10-11,2,7.478,""
2012-10-11,2.5,7.607,""
2012-10-11,3,7.41,""
2012-10-11,4,6.338,""
2012-10-11,5,4.786,""
2012-10-11,7,4.411,""
2012-10-12,0,8.271,""
2012-10-12,0.5,7.491,""
2012-10-12,1,7.112,""
2012-10-12,1.5,7.092,""
2012-10-12,2,6.996,""
2012-10-12,2.5,7.09,""
2012-10-12,3,6.926,""
2012-10-12,4,6.549,""
2012-10-12,5,4.784,""
2012-10-12,7,4.413,""
2012-10-13,0,7.31,""
2012-10-13,0.5,7.276,""
2012-10-13,1,7.088,""
2012-10-13,1.5,7.081,""
2012-10-13,2,6.969,""
2012-10-13,2.5,7.046,""
2012-10-13,3,6.874,""
2012-10-13,4,6.439,""
2012-10-13,5,4.792,""
2012-10-13,7,4.412,""
2012-10-14,0,7.172,""
2012-10-14,0.5,7.21,""
2012-10-14,1,7.077,""
2012-10-14,1.5,7.086,""
2012-10-14,2,6.975,""
2012-10-14,2.5,7.055,""
2012-10-14,3,6.867,""
2012-10-14,4,6.416,""
2012-10-14,5,4.809,""
2012-10-14,7,4.416,""
2012-10-15,0,8.513,""
2012-10-15,0.5,7.219,""
2012-10-15,1,6.869,""
2012-10-15,1.5,6.86,""
2012-10-15,2,6.767,""
2012-10-15,2.5,6.867,""
2012-10-15,3,6.711,""
2012-10-15,4,6.431,""
2012-10-15,5,4.797,""
2012-10-15,7,4.417,""
2012-10-16,0,8.626,""
2012-10-16,0.5,7.663,""
2012-10-16,1,6.955,""
2012-10-16,1.5,6.877,""
2012-10-16,2,6.772,""
2012-10-16,2.5,6.846,""
2012-10-16,3,6.684,""
2012-10-16,4,6.376,""
2012-10-16,5,4.852,""
2012-10-16,7,4.424,""
2012-10-17,0,9.651,""
2012-10-17,0.5,7.917,""
2012-10-17,1,7.093,""
2012-10-17,1.5,6.903,""
2012-10-17,2,6.774,""
2012-10-17,2.5,6.841,""
2012-10-17,3,6.68,""
2012-10-17,4,6.326,""
2012-10-17,5,4.87,""
2012-10-17,7,4.429,""
2012-10-18,0,9.51,""
2012-10-18,0.5,8.371,""
2012-10-18,1,7.229,""
2012-10-18,1.5,6.937,""
2012-10-18,2,6.779,""
2012-10-18,2.5,6.843,""
2012-10-18,3,6.68,""
2012-10-18,4,6.3,""
2012-10-18,5,4.898,""
2012-10-18,7,4.436,""
2012-10-19,0,8.962,""
2012-10-19,0.5,8.447,""
2012-10-19,1,7.347,""
2012-10-19,1.5,6.968,""
2012-10-19,2,6.785,""
2012-10-19,2.5,6.848,""
2012-10-19,3,6.68,""
2012-10-19,4,6.273,""
2012-10-19,5,4.914,""
2012-10-19,7,4.449,""
2012-10-20,0,9.32,""
2012-10-20,0.5,8.383,""
2012-10-20,1,7.472,""
2012-10-20,1.5,7.004,""
2012-10-20,2,6.797,""
2012-10-20,2.5,6.853,""
2012-10-20,3,6.68,""
2012-10-20,4,6.243,""
2012-10-20,5,4.927,""
2012-10-20,7,4.458,""
2012-10-21,0,9.59,""
2012-10-21,0.5,7.999,""
2012-10-21,1,7.539,""
2012-10-21,1.5,7.053,""
2012-10-21,2,6.81,""
2012-10-21,2.5,6.856,""
2012-10-21,3,6.68,""
2012-10-21,4,6.223,""
2012-10-21,5,4.931,""
2012-10-21,7,4.462,""
2012-10-22,0,10.033,""
2012-10-22,0.5,8.415,""
2012-10-22,1,7.559,""
2012-10-22,1.5,7.097,""
2012-10-22,2,6.825,""
2012-10-22,2.5,6.861,""
2012-10-22,3,6.678,""
2012-10-22,4,6.215,""
2012-10-22,5,4.94,""
2012-10-22,7,4.468,""
2012-10-23,0,9.846,""
2012-10-23,0.5,8.873,""
2012-10-23,1,7.633,""
2012-10-23,1.5,7.143,""
2012-10-23,2,6.844,""
2012-10-23,2.5,6.871,""
2012-10-23,3,6.678,""
2012-10-23,4,6.191,""
2012-10-23,5,4.957,""
2012-10-23,7,4.475,""
2012-10-24,0,11.686,""
2012-10-24,0.5,9.27,""
2012-10-24,1,7.723,""
2012-10-24,1.5,7.174,""
2012-10-24,2,6.853,""
2012-10-24,2.5,6.876,""
2012-10-24,3,6.677,""
2012-10-24,4,6.192,""
2012-10-24,5,4.961,""
2012-10-24,7,4.48,""
2012-10-25,0,10.102,""
2012-10-25,0.5,9.585,""
2012-10-25,1,7.989,""
2012-10-25,1.5,7.26,""
2012-10-25,2,6.891,""
2012-10-25,2.5,6.888,""
2012-10-25,3,6.672,""
2012-10-25,4,6.194,""
2012-10-25,5,5.039,""
2012-10-25,7,4.477,""
2012-10-26,0,7.54,""
2012-10-26,0.5,7.688,""
2012-10-26,1,7.547,""
2012-10-26,1.5,7.338,""
2012-10-26,2,6.945,""
2012-10-26,2.5,6.903,""
2012-10-26,3,6.673,""
2012-10-26,4,6.196,""
2012-10-26,5,5.042,""
2012-10-26,7,4.479,""
2012-10-27,0,6.777,""
2012-10-27,0.5,6.871,""
2012-10-27,1,6.692,""
2012-10-27,1.5,6.697,""
2012-10-27,2,6.604,""
2012-10-27,2.5,6.697,""
2012-10-27,3,6.523,""
2012-10-27,4,6.202,""
2012-10-27,5,5.031,""
2012-10-27,7,4.48,""
2012-10-28,0,6.649,""
2012-10-28,0.5,6.303,""
2012-10-28,1,6.159,""
2012-10-28,1.5,6.147,""
2012-10-28,2,6.049,""
2012-10-28,2.5,6.147,""
2012-10-28,3,6.013,""
2012-10-28,4,5.916,""
2012-10-28,5,5.103,""
2012-10-28,7,4.485,""
2012-10-29,0,6.484,""
2012-10-29,0.5,5.962,""
2012-10-29,1,5.817,""
2012-10-29,1.5,5.817,""
2012-10-29,2,5.742,""
2012-10-29,2.5,5.82,""
2012-10-29,3,5.704,""
2012-10-29,4,5.592,""
2012-10-29,5,5.213,""
2012-10-29,7,4.483,""
